year,manufacturer,line,engineSize,transmission,sizeClass,cylinders,driveSystem,fuelType,indexNumber,mpgCity,mpgHighway,mpgCombined,releaseDate,units,source
2009,LAND ROVER,RANGE ROVER,4.4,Auto(S6),S.U.V. - 4WD,8,4,P,4,12,18,14,26-May-08,,http://www.fueleconomy.gov
2009,LAND ROVER,RANGE ROVER SPORT,4.2,Auto(S6),S.U.V. - 4WD,8,4,P,5,12,18,14,26-May-08,,http://www.fueleconomy.gov
2009,LAND ROVER,RANGE ROVER SPORT,4.4,Auto(S6),S.U.V. - 4WD,8,4,P,2,12,18,15,26-May-08,,http://www.fueleconomy.gov
2009,LEXUS,GX 470,4.7,Auto(L5),S.U.V. - 4WD,8,4,P,33,14,18,15,18-Aug-08,,http://www.fueleconomy.gov
2009,LEXUS,LX 570,5.7,Auto(S6),S.U.V. - 4WD,8,4,P,34,12,18,14,7-Aug-08,,http://www.fueleconomy.gov
2009,LEXUS,RX 350 4WD,3.5,Auto(S5),S.U.V. - 4WD,6,4,P,25,17,22,19,28-Jan-08,,http://www.fueleconomy.gov
2009,LEXUS,RX 350 4WD,3.5,Auto(L5),S.U.V. - 4WD,6,4,P,25,17,22,19,28-Jan-08,,http://www.fueleconomy.gov
2009,LINCOLN,MKX AWD,3.5,Auto(L6),S.U.V. - 4WD,6,4,R,741,15,22,18,2-Sep-08,,http://www.fueleconomy.gov
2009,MAZDA,CX-7 4WD,2.3,Auto(S6),S.U.V. - 4WD,4,4,P,2,16,22,18,18-Apr-08,,http://www.fueleconomy.gov
2009,MAZDA,CX-9 4WD,3.7,Auto(S6),S.U.V. - 4WD,6,4,R,3,15,21,17,3-Jun-08,,http://www.fueleconomy.gov
2009,MAZDA,TRIBUTE 4WD,2.5,Auto(L6),S.U.V. - 4WD,4,4,R,951,19,25,21,23-Jun-08,,http://www.fueleconomy.gov
2009,MAZDA,TRIBUTE 4WD,3,Auto(L6),S.U.V. - 4WD,6,4,R,955,17,24,20,23-Jun-08,,http://www.fueleconomy.gov
2009,MAZDA,TRIBUTE HYBRID 4WD,2.5,Auto(AV),S.U.V. - 4WD,4,4,R,959,29,27,28,23-Jun-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,G55 AMG,5.4,Auto(L5),S.U.V. - 4WD,8,4,P,55,11,15,12,15-Oct-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,GL320 BLUETEC,3,Auto(L7),S.U.V. - 4WD,6,4,D,7,17,23,19,1-Oct-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,GL450 4MATIC,4.6,Auto(L7),S.U.V. - 4WD,8,4,P,17,13,18,15,1-Jul-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,GL550 4MATIC,5.5,Auto(L7),S.U.V. - 4WD,8,4,P,18,13,17,14,1-Jul-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,ML320 BLUETEC,3,Auto(L7),S.U.V. - 4WD,6,4,D,24,18,24,20,1-Oct-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,ML350 4MATIC,3.5,Auto(L7),S.U.V. - 4WD,6,4,P,42,15,20,17,16-Jul-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,ML550 4MATIC,5.5,Auto(L7),S.U.V. - 4WD,8,4,P,19,13,18,15,1-Jul-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,ML63 AMG,6.2,Auto(S7),S.U.V. - 4WD,8,4,P,43,11,15,12,16-Jul-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,R320 BLUETEC,3,Auto(L7),S.U.V. - 4WD,6,4,D,8,18,24,20,1-Aug-08,,http://www.fueleconomy.gov
2009,MERCEDES-BENZ,R350 4MATIC,3.5,Auto(L7),S.U.V. - 4WD,6,4,P,46,15,19,16,22-Jul-08,,http://www.fueleconomy.gov
2009,MERCURY,MARINER 4WD,2.5,Auto(L6),S.U.V. - 4WD,4,4,R,609,19,25,21,23-Jun-08,,http://www.fueleconomy.gov
2009,MERCURY,MARINER 4WD,3,Auto(L6),S.U.V. - 4WD,6,4,R,613,17,24,20,23-Jun-08,,http://www.fueleconomy.gov
2009,MERCURY,MARINER HYBRID 4WD,2.5,Auto(AV),S.U.V. - 4WD,4,4,R,615,29,27,28,23-Jun-08,,http://www.fueleconomy.gov
2009,MERCURY,MOUNTAINEER 4WD,4,Auto(L5),S.U.V. - 4WD,6,4,R,709,13,19,15,18-Aug-08,,http://www.fueleconomy.gov
2009,MERCURY,MOUNTAINEER 4WD,4.6,Auto(L6),S.U.V. - 4WD,8,4,R,711,14,19,16,18-Aug-08,,http://www.fueleconomy.gov
2009,MITSUBISHI,ENDEAVOR AWD,3.8,Auto(S4),S.U.V. - 4WD,6,4,P,115,15,19,17,1-Sep-08,,http://www.fueleconomy.gov
2009,MITSUBISHI,OUTLANDER 4WD,2.4,Auto(AV),S.U.V. - 4WD,4,4,R,142,20,25,22,16-Jun-08,,http://www.fueleconomy.gov
2009,MITSUBISHI,OUTLANDER 4WD,3,Auto(S6),S.U.V. - 4WD,6,4,R,132,17,23,19,16-Jun-08,,http://www.fueleconomy.gov
2009,NISSAN,ARMADA 4WD,5.6,Auto(L5),S.U.V. - 4WD,8,4,E,295,9,13,10,15-May-08,,http://www.fueleconomy.gov
2009,NISSAN,MURANO AWD,3.5,Auto(AV),S.U.V. - 4WD,6,4,P,92,18,23,20,4-Jan-08,,http://www.fueleconomy.gov
2009,NISSAN,PATHFINDER 4WD,4,Auto(L5),S.U.V. - 4WD,6,4,P,183,14,20,16,1-Aug-08,,http://www.fueleconomy.gov
2009,NISSAN,PATHFINDER 4WD,5.6,Auto(S5),S.U.V. - 4WD,8,4,P,281,13,18,14,1-Aug-08,,http://www.fueleconomy.gov
2009,NISSAN,ROGUE AWD,2.5,Auto(AV),S.U.V. - 4WD,4,4,R,82,21,26,23,25-Jul-08,,http://www.fueleconomy.gov
2009,NISSAN,XTERRA 4WD,4,Manual(M6),S.U.V. - 4WD,6,4,R,182,16,20,17,1-Aug-08,,http://www.fueleconomy.gov
2009,NISSAN,XTERRA 4WD,4,Auto(L5),S.U.V. - 4WD,6,4,R,182,15,20,17,1-Aug-08,,http://www.fueleconomy.gov
2009,PONTIAC,TORRENT AWD,3.4,Auto(L5),S.U.V. - 4WD,6,4,R,109,17,24,20,30-Apr-08,,http://www.fueleconomy.gov
2009,PONTIAC,TORRENT AWD,3.6,Auto(S6),S.U.V. - 4WD,6,4,R,111,16,24,19,20-Jun-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE,3.6,Manual(M6),S.U.V. - 4WD,6,4,P,500,14,20,16,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE,3.6,Auto(L6),S.U.V. - 4WD,6,4,P,500,14,20,16,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE GTS,4.8,Manual(M6),S.U.V. - 4WD,8,4,P,600,11,17,13,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE GTS,4.8,Auto(L6),S.U.V. - 4WD,8,4,P,600,13,18,15,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE S,4.8,Auto(L6),S.U.V. - 4WD,8,4,P,600,13,19,15,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE TURBO,4.8,Auto(L6),S.U.V. - 4WD,8,4,P,700,12,19,14,7-Jul-08,,http://www.fueleconomy.gov
2009,PORSCHE,CAYENNE TURBO S,4.8,Auto(L6),S.U.V. - 4WD,8,4,P,700,12,19,14,7-Jul-08,,http://www.fueleconomy.gov
2009,SAAB,9-7X AWD,4.2,Auto(L4),S.U.V. - 4WD,6,4,R,801,14,20,16,13-Jun-08,,http://www.fueleconomy.gov
2009,SAAB,9-7X AWD,5.3,Auto(L4),S.U.V. - 4WD,8,4,R,849,14,20,16,23-Jun-08,,http://www.fueleconomy.gov
2009,SAAB,9-7X AWD,6,Auto(L4),S.U.V. - 4WD,8,4,R,803,12,16,13,12-Aug-08,,http://www.fueleconomy.gov
2009,SATURN,OUTLOOK AWD,3.6,Auto(L6),S.U.V. - 4WD,6,4,R,160,16,23,19,30-Jun-08,,http://www.fueleconomy.gov
2009,SATURN,VUE AWD,3.5,Auto(L6),S.U.V. - 4WD,6,4,R,139,16,23,18,30-Jun-08,,http://www.fueleconomy.gov
2009,SATURN,VUE AWD,3.6,Auto(L6),S.U.V. - 4WD,6,4,R,147,16,23,18,30-Jun-08,,http://www.fueleconomy.gov
2009,SATURN,VUE AWD,3.6,Auto(S6),S.U.V. - 4WD,6,4,R,115,16,23,18,30-Jun-08,,http://www.fueleconomy.gov
2009,SUBARU,FORESTER AWD,2.5,Auto(S4),S.U.V. - 4WD,4,4,P,22,19,24,21,15-Jul-08,,http://www.fueleconomy.gov
2009,SUBARU,FORESTER AWD,2.5,Manual(M5),S.U.V. - 4WD,4,4,R,20,20,27,22,15-Jul-08,,http://www.fueleconomy.gov
2009,SUBARU,OUTBACK WAGON AWD,2.5,Manual(M5),S.U.V. - 4WD,4,4,P,22,18,24,20,15-Jul-08,,http://www.fueleconomy.gov
2009,SUBARU,OUTBACK WAGON AWD,2.5,Auto(S5),S.U.V. - 4WD,4,4,P,22,18,24,20,15-Jul-08,,http://www.fueleconomy.gov
2009,SUBARU,OUTBACK WAGON AWD,2.5,Auto(S4),S.U.V. - 4WD,4,4,R,20,20,26,22,15-Jul-08,,http://www.fueleconomy.gov
2009,SUBARU,OUTBACK WAGON AWD,3,Auto(S5),S.U.V. - 4WD,6,4,P,30,17,24,20,25-Apr-08,,http://www.fueleconomy.gov
2009,SUBARU,TRIBECA AWD,3.6,Auto(S5),S.U.V. - 4WD,6,4,R,40,16,21,18,7-Apr-08,,http://www.fueleconomy.gov
2009,SUZUKI,GRAND VITARA 4WD,2.4,Manual(M5),S.U.V. - 4WD,4,4,R,92,19,25,21,1-Sep-08,,http://www.fueleconomy.gov
2009,SUZUKI,GRAND VITARA 4WD,2.4,Auto(L4),S.U.V. - 4WD,4,4,R,94,19,23,20,1-Sep-08,,http://www.fueleconomy.gov
2009,SUZUKI,GRAND VITARA 4WD,3.2,Auto(L5),S.U.V. - 4WD,6,4,R,96,17,23,19,1-Sep-08,,http://www.fueleconomy.gov
2009,SUZUKI,XL7 AWD,3.6,Auto(S6),S.U.V. - 4WD,6,4,R,115,16,23,18,30-Jun-08,,http://www.fueleconomy.gov
2009,TOYOTA,4RUNNER 4WD,4,Auto(L5),S.U.V. - 4WD,6,4,R,31,16,20,17,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,4RUNNER 4WD,4.7,Auto(L5),S.U.V. - 4WD,8,4,R,32,14,17,15,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,FJ CRUISER 4WD,4,Manual(M6),S.U.V. - 4WD,6,4,P,31,14,19,16,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,FJ CRUISER 4WD,4,Auto(L5),S.U.V. - 4WD,6,4,P,31,16,20,17,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,HIGHLANDER 4WD,3.5,Auto(S5),S.U.V. - 4WD,6,4,R,26,17,23,19,10-Jul-08,,http://www.fueleconomy.gov
2009,TOYOTA,HIGHLANDER HYBRID 4WD,3.3,Auto(AV),S.U.V. - 4WD,6,4,R,28,27,25,26,10-Sep-08,,http://www.fueleconomy.gov
2009,TOYOTA,LAND CRUISER WAGON 4WD,5.7,Auto(S6),S.U.V. - 4WD,8,4,R,34,13,18,15,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,RAV4 4WD,2.5,Auto(L4),S.U.V. - 4WD,4,4,R,22,21,27,24,17-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,RAV4 4WD,3.5,Auto(L5),S.U.V. - 4WD,6,4,R,26,19,26,21,10-Jul-08,,http://www.fueleconomy.gov
2009,TOYOTA,SEQUOIA 4WD,4.7,Auto(S5),S.U.V. - 4WD,8,4,R,32,13,16,14,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,SEQUOIA 4WD,5.7,Auto(S6),S.U.V. - 4WD,8,4,E,38,9,12,10,7-Aug-08,,http://www.fueleconomy.gov
2009,TOYOTA,VENZA AWD,3.5,Auto(S6),S.U.V. - 4WD,6,4,R,27,18,25,21,6-Nov-08,,http://www.fueleconomy.gov
2009,VOLKSWAGEN,TIGUAN 4MOTION,2,Auto(S6),S.U.V. - 4WD,4,4,P,1,18,24,20,15-Feb-08,,http://www.fueleconomy.gov
2009,VOLKSWAGEN,TOUAREG,3.6,Auto(S6),S.U.V. - 4WD,6,4,P,30,14,20,16,21-Jul-08,,http://www.fueleconomy.gov
2009,VOLKSWAGEN,TOUAREG,4.2,Auto(S6),S.U.V. - 4WD,8,4,P,14,13,18,15,6-May-08,,http://www.fueleconomy.gov
2009,VOLVO,XC 70 AWD,3,Auto(S6),S.U.V. - 4WD,6,4,R,1,15,22,18,30-May-08,,http://www.fueleconomy.gov
2009,VOLVO,XC 70 AWD,3.2,Auto(S6),S.U.V. - 4WD,6,4,R,15,15,23,18,30-May-08,,http://www.fueleconomy.gov
2009,VOLVO,XC 90 AWD,3.2,Auto(S6),S.U.V. - 4WD,6,4,R,15,14,20,16,30-May-08,,http://www.fueleconomy.gov
2009,VOLVO,XC 90 AWD,4.4,Auto(S6),S.U.V. - 4WD,8,4,R,11,13,19,15,30-May-08,,http://www.fueleconomy.gov
2009,VOLVO,XC60 AWD,3,Auto(S6),S.U.V. - 4WD,6,4,R,1,15,22,18,30-May-08,,http://www.fueleconomy.gov
2010,aston martin,V8 Vantage,4.7,Auto(AM6),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),2,14,20,16,10-Aug-2009,,http://www.fueleconomy.gov
2010,aston martin,V8 Vantage,4.7,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),1,12,19,14,10-Aug-2009,,http://www.fueleconomy.gov
2010,Audi,R8,4.2,Manual(M6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),33,12,19,15,02-Jun-2009,,http://www.fueleconomy.gov
2010,Audi,R8,4.2,Auto(AM6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),32,13,18,15,02-Jun-2009,,http://www.fueleconomy.gov
2010,Audi,R8,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),16,13,20,16,25-May-2009,,http://www.fueleconomy.gov
2010,Audi,R8,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),17,12,20,15,25-May-2009,,http://www.fueleconomy.gov
2010,Audi,TT ROADSTER QUATTRO,2,Auto(S6),Two Seaters,4,A,Gasoline (Premium Unleaded Recommended),45,21,29,24,05-Jun-2009,,http://www.fueleconomy.gov
2010,Bentley,Continental Supersports,6,Auto(S6),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),80,12,19,14,24-Jul-2009,,http://www.fueleconomy.gov
2010,BMW,Z4 sDrive30i,3,Auto(S6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),430,18,28,22,18-Sep-2009,,http://www.fueleconomy.gov
2010,BMW,Z4 sDrive30i,3,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),431,18,28,22,18-Sep-2009,,http://www.fueleconomy.gov
2010,BMW,Z4 sDrive35i,3,Auto(S7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),436,17,24,20,23-Sep-2009,,http://www.fueleconomy.gov
2010,BMW,Z4 sDrive35i,3,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),435,18,25,20,23-Sep-2009,,http://www.fueleconomy.gov
2010,Bugatti,Veyron,8,Auto(S7),Two Seaters,16,A,Gasoline (Premium Unleaded Required),1,8,14,10,16-Jul-2009,,http://www.fueleconomy.gov
2010,GM,CORVETTE,6.2,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Required),127,14,20,16,30-Jun-2009,,http://www.fueleconomy.gov
2010,GM,CORVETTE,6.2,Auto(S6),Two Seaters,8,R,Gasoline (Regular Unleaded Recommended),134,15,25,18,30-Jun-2009,,http://www.fueleconomy.gov
2010,GM,CORVETTE,7,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Required),141,15,24,18,29-Jun-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Viper Convertible,8.4,Manual(M6),Two Seaters,10,R,Gasoline (Premium Unleaded Required),123,13,22,16,06-Jan-2010,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Viper Coupe,8.4,Manual(M6),Two Seaters,10,R,Gasoline (Premium Unleaded Required),124,13,22,16,06-Jan-2010,,http://www.fueleconomy.gov
2010,Ferrari,Ferrari 458 Italia,4.5,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),142,12,18,14,26-May-2010,,http://www.fueleconomy.gov
2010,Ferrari,Ferrari 599 GTB FIORANO,5.7,Auto(AM6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),599,11,15,12,27-Sep-2009,,http://www.fueleconomy.gov
2010,Ferrari,Ferrari 599 GTB FIORANO,5.7,Manual(M6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),600,11,15,12,27-Sep-2009,,http://www.fueleconomy.gov
2010,Audi,Gallardo Coupe,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),12,14,20,16,25-May-2009,,http://www.fueleconomy.gov
2010,Audi,Gallardo Coupe,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),14,12,20,15,25-May-2009,,http://www.fueleconomy.gov
2010,Audi,Gallardo Spyder,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),13,13,20,16,25-May-2009,,http://www.fueleconomy.gov
2010,Audi,Gallardo Spyder,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),15,12,20,14,25-May-2009,,http://www.fueleconomy.gov
2010,Lamborghini,MURCIELAGO,6.5,Manual(M7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),2,8,13,10,22-May-2009,,http://www.fueleconomy.gov
2010,Lamborghini,MURCIELAGO,6.5,Auto(AM7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),4,9,14,11,22-May-2009,,http://www.fueleconomy.gov
2010,Lamborghini,Murcielago Reventon Roadster,6.5,Auto(AM7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),81,9,14,11,24-Jul-2009,,http://www.fueleconomy.gov
2010,Lamborghini,MURCIELAGO ROADSTER,6.5,Manual(M7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),3,8,13,10,22-May-2009,,http://www.fueleconomy.gov
2010,Lamborghini,MURCIELAGO ROADSTER,6.5,Auto(AM7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),5,9,14,11,22-May-2009,,http://www.fueleconomy.gov
