homeDwellingType,homeNoOfBedrooms,homeFuel,homeAge,type,kgCO2PerYear,units,source,default
semi-detached bungalow,3,lpg,1930-1995,boiler (new-less than 5 yrs old),3986,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,1930-1995,boiler (condensing),3624,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,pre 1930,boiler (old-12-15yrs old),6406,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,pre 1930,boiler (average-5-10yrs old),5338,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,pre 1930,boiler (new-less than 5 yrs old),4804,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,pre 1930,boiler (condensing),4368,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,post 1995,boiler (old-12-15yrs old),4002,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,post 1995,boiler (average-5-10yrs old),3335,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,post 1995,boiler (new-less than 5 yrs old),3001,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,lpg,post 1995,boiler (condensing),2728,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,1930-1995,boiler (wood chip/pellets),569,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,1930-1995,stove,2217,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,pre 1930,boiler (wood chip/pellets),693,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,pre 1930,stove,2342,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,post 1995,boiler (wood chip/pellets),422,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,biomass,post 1995,stove,2070,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,1930-1995,boiler-manual feed,9059,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,1930-1995,boiler automatic (gravity) feed,8304,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,1930-1995,open fires,14171,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,1930-1995,closed room heaters,8381,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,pre 1930,boiler-manual feed,11038,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,pre 1930,boiler automatic (gravity) feed,10118,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,pre 1930,open fires,17572,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,pre 1930,closed room heaters,10195,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,post 1995,boiler-manual feed,6718,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,post 1995,boiler automatic (gravity) feed,6158,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,post 1995,open fires,10147,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,coal,post 1995,closed room heaters,6235,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,1930-1995,modern storage heaters (slim line),8685,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,1930-1995,old storage heaters (large volume),8685,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,1930-1995,room heaters (convector panel or radiant heaters),7518,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,pre 1930,modern storage heaters (slim line),10600,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,pre 1930,old storage heaters (large volume),10600,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,pre 1930,room heaters (convector panel or radiant heaters),9051,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,post 1995,modern storage heaters (slim line),6431,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,post 1995,old storage heaters (large volume),6431,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,electricity,post 1995,room heaters (convector panel or radiant heaters),5672,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,boiler (old-12-15yrs old),4866,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,boiler (average-5-10yrs old),4055,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,boiler (new-less than 5 yrs old),3743,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,room heaters,5642,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,warm air,4171,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,back boiler,4492,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,1930-1995,boiler (condensing),3318,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,boiler (old-12-15yrs old),5865,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,boiler (average-5-10yrs old),4887,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,boiler (new-less than 5 yrs old),4511,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,room heaters,6675,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,warm air,5027,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,back boiler,5414,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,pre 1930,boiler (condensing),3999,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,boiler (old-12-15yrs old),3664,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,boiler (average-5-10yrs old),3053,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,boiler (new-less than 5 yrs old),2818,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,room heaters,4398,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,warm air,3140,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,back boiler,3382,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,3,gas,post 1995,boiler (condensing),2498,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,boiler (old-12-15yrs old),6557,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,boiler (average-5-10yrs old),5327,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,boiler (new-less than 5 yrs old),5014,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,room heaters,8022,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,boiler (condensing),4735,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,1930-1995,warm air,6088,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,boiler (old-12-15yrs old),7888,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,boiler (average-5-10yrs old),6409,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,boiler (new-less than 5 yrs old),6032,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,room heaters,9596,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,boiler (condensing),5697,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,pre 1930,warm air,7325,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,boiler (old-12-15yrs old),4936,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,boiler (average-5-10yrs old),4011,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,boiler (new-less than 5 yrs old),3775,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,room heaters,6107,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,boiler (condensing),3565,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,oil,post 1995,warm air,4584,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,1930-1995,boiler (old-12-15yrs old),6133,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,1930-1995,boiler (average-5-10yrs old),5111,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,1930-1995,boiler (new-less than 5 yrs old),4600,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,1930-1995,boiler (condensing),4181,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,pre 1930,boiler (old-12-15yrs old),7391,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,pre 1930,boiler (average-5-10yrs old),6159,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,pre 1930,boiler (new-less than 5 yrs old),5543,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,pre 1930,boiler (condensing),5039,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,post 1995,boiler (old-12-15yrs old),4617,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,post 1995,boiler (average-5-10yrs old),3848,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,post 1995,boiler (new-less than 5 yrs old),3463,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,lpg,post 1995,boiler (condensing),3148,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,1930-1995,boiler (wood chip/pellets),657,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,1930-1995,stove,2559,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,pre 1930,boiler (wood chip/pellets),800,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,pre 1930,stove,2702,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,post 1995,boiler (wood chip/pellets),487,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,biomass,post 1995,stove,2389,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,1930-1995,modern storage heaters (slim line),10021,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,1930-1995,old storage heaters (large volume),10021,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,1930-1995,room heaters (convector panel or radiant heaters),8674,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,pre 1930,modern storage heaters (slim line),12231,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,pre 1930,old storage heaters (large volume),12231,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,pre 1930,room heaters (convector panel or radiant heaters),10443,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,post 1995,modern storage heaters (slim line),7420,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,post 1995,old storage heaters (large volume),7420,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,electricity,post 1995,room heaters (convector panel or radiant heaters),6545,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,1930-1995,boiler-manual feed,10453,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,1930-1995,boiler automatic (gravity) feed,9582,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,1930-1995,open fires,16351,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,1930-1995,closed room heaters,9670,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,pre 1930,boiler-manual feed,12736,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,pre 1930,boiler automatic (gravity) feed,11675,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,pre 1930,open fires,20275,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,pre 1930,closed room heaters,11763,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,post 1995,boiler-manual feed,7752,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,post 1995,boiler automatic (gravity) feed,7106,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,post 1995,open fires,11708,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,coal,post 1995,closed room heaters,7194,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,boiler (old-12-15yrs old),5615,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,boiler (average-5-10yrs old),4679,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,boiler (new-less than 5 yrs old),4319,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,room heaters,6510,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,warm air,4813,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,back boiler,5183,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,1930-1995,boiler (condensing),3828,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,boiler (old-12-15yrs old),6767,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,boiler (average-5-10yrs old),5639,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,boiler (new-less than 5 yrs old),5205,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,room heaters,7702,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,warm air,5800,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,back boiler,6247,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,pre 1930,boiler (condensing),4614,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,boiler (old-12-15yrs old),4227,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,boiler (average-5-10yrs old),3523,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,boiler (new-less than 5 yrs old),3252,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,room heaters,5074,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,warm air,3624,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,back boiler,3902,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,4,gas,post 1995,boiler (condensing),2882,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,boiler (old-12-15yrs old),7383,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,boiler (average-5-10yrs old),5999,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,boiler (new-less than 5 yrs old),5646,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,room heaters,9034,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,boiler (condensing),5332,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,1930-1995,warm air,6856,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,boiler (old-12-15yrs old),8883,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,boiler (average-5-10yrs old),7218,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,boiler (new-less than 5 yrs old),6793,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,room heaters,10806,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,boiler (condensing),6416,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,pre 1930,warm air,8249,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,boiler (old-12-15yrs old),5559,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,boiler (average-5-10yrs old),4516,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,boiler (new-less than 5 yrs old),4251,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,room heaters,6877,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,boiler (condensing),4014,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,oil,post 1995,warm air,5161,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,1930-1995,boiler (old-12-15yrs old),6906,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,1930-1995,boiler (average-5-10yrs old),5755,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,1930-1995,boiler (new-less than 5 yrs old),5179,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,1930-1995,boiler (condensing),4708,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,pre 1930,boiler (old-12-15yrs old),8323,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,pre 1930,boiler (average-5-10yrs old),6936,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,pre 1930,boiler (new-less than 5 yrs old),6242,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,pre 1930,boiler (condensing),5675,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,post 1995,boiler (old-12-15yrs old),5199,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,post 1995,boiler (average-5-10yrs old),4333,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,post 1995,boiler (new-less than 5 yrs old),3900,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,lpg,post 1995,boiler (condensing),3545,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,1930-1995,boiler (wood chip/pellets),739,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,1930-1995,stove,2881,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,pre 1930,boiler (wood chip/pellets),901,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,pre 1930,stove,3043,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,post 1995,boiler (wood chip/pellets),548,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,biomass,post 1995,stove,2690,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,1930-1995,modern storage heaters (slim line),11285,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,1930-1995,old storage heaters (large volume),11285,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,1930-1995,room heaters (convector panel or radiant heaters),9768,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,pre 1930,modern storage heaters (slim line),13773,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,pre 1930,old storage heaters (large volume),13773,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,pre 1930,room heaters (convector panel or radiant heaters),11760,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,post 1995,modern storage heaters (slim line),8356,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,post 1995,old storage heaters (large volume),8356,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,electricity,post 1995,room heaters (convector panel or radiant heaters),7370,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,coal,1930-1995,boiler-manual feed,11771,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,coal,1930-1995,boiler automatic (gravity) feed,10790,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,coal,1930-1995,open fires,18413,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,coal,1930-1995,closed room heaters,10890,kgco2/year,defra/bre/dgen 2007,
semi-detached bungalow,5,coal,pre 1930,boiler-manual feed,14342,kgco2/year,defra/bre/dgen 2007,
